id;name;shortname;strasse;bezirk;plz_ort;von;bis;oeffnungszeiten;Mo;Di;Mi;Do;Fr;Sa;So;closed-exc;hours-exc;w3;bemerkungen;bemerkungen_en;lat;lng;ignore;immer-kostenlos;international;barrierefrei;action;short_distance;train;image;urheberschaft
/sen/web/service/maerkte-feste/weihnachtsmaerkte/index.php/detail/82;Adventsmarkt;;Schönwalder Allee 26;Spandau;13587 Berlin;01.12.24;01.12.24;11 Uhr Gottesdienst Danach Markt rund um die Stiftskirche (12-19 Uhr). Posaunenmusik, christliche Weihnachtstraditionen.;0;0;0;0;0;0;12:00 - 19:00;;;https://www.evangelisches-johannesstift.de;/;;52.57;13.195;0;0;0;0;0;0;;placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
/sen/web/service/maerkte-feste/weihnachtsmaerkte/index.php/detail/100;Adventsökomarkt der Grünen Liga;;Wörtherstraße am Kollwitzplatz - zwischen Knaackstraße und Kollwitzstraße;Pankow;10405 Berlin;01.12.24;01.12.24;12:00 - 19:00 Uhr;0;0;0;0;0;0;12:00 - 19:00;;;https://www.grueneliga-berlin.de;Neben dem Adventsökomarkt bleibt der wöchentliche Donnerstag Ökomarkt am Kollwitzplatz bestehen und findet immer von 12.00 bis 19.00 Uhr statt (jeden Donnerstag und an den Adventssonntagen( 1.12., 8.12. 15.12. und 22. 12. 2024);;52.536;13.417;0;0;0;0;0;0;;placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
/sen/web/service/maerkte-feste/weihnachtsmaerkte/index.php/detail/103;Adventsökomarkt der Grünen Liga;;Wörtherstraße am Kollwitzplatz - zwischen Knaackstraße und Kollwitzstraße;Pankow;10405 Berlin;08.12.24;08.12.24;12:00 - 19:00 Uhr;0;0;0;0;0;0;12:00 - 19:00;;;https://www.grueneliga-berlin.de;Neben dem Adventsökomarkt bleibt der wöchentliche Donnerstag Ökomarkt am Kollwitzplatz bestehen und findet immer von 12.00 bis 19.00 Uhr statt (jeden Donnerstag und an den Adventssonntagen( 1.12., 8.12. 15.12. und 22. 12. 2024);;52.536;13.417;0;0;0;0;0;0;;placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
/sen/web/service/maerkte-feste/weihnachtsmaerkte/index.php/detail/106;Adventsökomarkt der Grünen Liga;;Wörtherstraße am Kollwitzplatz - zwischen Knaackstraße und Kollwitzstraße;Pankow;10405 Berlin;15.12.24;15.12.24;12:00 - 19:00 Uhr;0;0;0;0;0;0;12:00 - 19:00;;;https://www.grueneliga-berlin.de;Neben dem Adventsökomarkt bleibt der wöchentliche Donnerstag Ökomarkt am Kollwitzplatz bestehen und findet immer von 12.00 bis 19.00 Uhr statt (jeden Donnerstag und an den Adventssonntagen( 1.12., 8.12. 15.12. und 22. 12. 2024);;52.536;13.417;0;0;0;0;0;0;;placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
/sen/web/service/maerkte-feste/weihnachtsmaerkte/index.php/detail/109;Adventsökomarkt der Grünen Liga;;Wörtherstraße am Kollwitzplatz - zwischen Knaackstraße und Kollwitzstraße;Pankow;10405 Berlin;22.12.24;22.12.24;12:00 - 19:00 Uhr;0;0;0;0;0;0;12:00 - 19:00;;;https://www.grueneliga-berlin.de;Neben dem Adventsökomarkt bleibt der wöchentliche Donnerstag Ökomarkt am Kollwitzplatz bestehen und findet immer von 12.00 bis 19.00 Uhr statt (jeden Donnerstag und an den Adventssonntagen( 1.12., 8.12. 15.12. und 22. 12. 2024);;52.536;13.417;0;0;0;0;0;0;;placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
/sen/web/service/maerkte-feste/weihnachtsmaerkte/index.php/detail/91;46. Lichtenrader Lichtermarkt;;Rund um den Dorfteich an der alten Dorfkirche;Tempelhof-Schöneberg;12309 Berlin;01.12.24;01.12.24;13:00 - 19:00 Uhr;0;0;0;0;0;0;13:00 - 19:00;;;https://www.berlin.de/ba-ts/lichtenrader-lichtermarkt;Er ist eine feste Größe in den Veranstaltungskalendern im vorweihnachtlichen Berlin: der Lichtenrader Lichtermarkt. Rund 100 Vereine, Initiativen und gemeinnützige Organisationen präsentieren ihre Angebote an einem Stand und läuten die Adventszeit in Tempelhof-Schöneberg mit ein.  Es werden unter anderem verschiedenste Bastel- und Handarbeiten, Keramik, Holzwaren, Imkererzeugnisse, Nostalgisches, kunstgewerbliche Arbeiten und Spielsachen zum Verkauf angeboten. Kulinarische Köstlichkeiten laden an den weihnachtlich geschmückten Ständen in friedvoller Atmosphäre des ehemaligen Dorfkerns zum Verweilen ein. Lassen Sie sich vom Lichterglanz verzaubern und in vorweihnachtliche Stimmung versetzen!  Eintritt frei!  Der Lichtermarkt ist nicht gewinnorientiert. Die Einnahmeüberschüsse werden sozialen Zwecken zugeführt.;;52.39;13.411;0;1;0;0;0;0;;placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
/sen/web/service/maerkte-feste/weihnachtsmaerkte/index.php/detail/112;29. Weihnachtsmarkt auf Lehmanns Bauernhof;;Alt-Marienfelde 35-37;Tempelhof-Schöneberg;12277 Berlin;06.12.24;08.12.24;Freitag: 14:00-20:00 Uhr | Samstag: 12:00-20:00 Uhr | Sonntag: 12:00-20:00 Uhr;0;0;0;0;14:00 - 20:00;14:00 - 20:00;14:00 - 20:00;;;https://www.lehmannsbauernhof.de/;Auf einem denkmalgeschützten Vierseitenhof, direkt gegenüber der Dorfkirche an der romantischen Dorfaue gelegen, findet zum 29. Mal ein familiär geprägter Weihnachtsmarkt statt. Der Fokus liegt auf Kunsthandwerk und außergewöhnlichen Geschenkidee, ergänzt durch weihnachtliche Gaumengenüsse.  Ein Bühnenprogramm, eine Märchenerzählerin sowie Ponyreiten und die Tiere des Hofes runden das Erlebnis bei freiem Eintritt ab.;;52.411;13.366;0;0;0;0;0;0;;placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
/sen/web/service/maerkte-feste/weihnachtsmaerkte/index.php/detail/115;29. Weihnachtsmarkt auf Lehmanns Bauernhof;;Alt-Marienfelde 35-37;Tempelhof-Schöneberg;12277 Berlin;13.12.24;15.12.24;Freitag: 14:00-20:00 Uhr | Samstag: 12:00-20:00 Uhr | Sonntag: 12:00-20:00 Uhr;0;0;0;0;14:00 - 20:00;14:00 - 20:00;14:00 - 20:00;;;https://www.lehmannsbauernhof.de/;Auf einem denkmalgeschützten Vierseitenhof, direkt gegenüber der Dorfkirche an der romantischen Dorfaue gelegen, findet zum 29. Mal ein familiär geprägter Weihnachtsmarkt statt. Der Fokus liegt auf Kunsthandwerk und außergewöhnlichen Geschenkideen,ergänzt durch weihnachtliche Gaumengenüsse.  Ein Bühnenprogramm, eine Märchenerzählerin sowie Ponyreiten und die Tiere des Hofes runden das Erlebnis bei freiem Eintritt ab.;;52.411;13.366;0;0;0;0;0;0;;placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
/sen/web/service/maerkte-feste/weihnachtsmaerkte/index.php/detail/19;Weihnachtsmarkt Storkow;;Marktplatz Storkow - Am Markt 10, Storkow (Mark);Brandenburg;;06.12.24;08.12.24;14:00 - 20:00 Uhr;0;0;0;0;14:00 - 20:00;14:00 - 20:00;14:00 - 20:00;;;https://www.haupstadtkultur.berlin;Freier Eintritt, Kinderkarussell, Food und Glühweinstände, Handel und Kunsthandwerk u.v.m.;;52.254;13.931;0;1;0;0;0;0;;placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
/sen/web/service/maerkte-feste/weihnachtsmaerkte/index.php/detail/73;Adventsmarkt auf der Domäne Dahlem;;Königin-Luise-Str. 49;Steglitz-Zehlendorf;14195 Berlin;07.12.24;08.12.24;11:00 – 20:00 Uhr;0;0;0;0;0;;;;;https://www.domaene-dahlem.de;Direkt am U-Bahnhof Dahlem Dorf. Im besonderen Ambiente des historischen Gutshofes erwarten Sie erlesenes Kunsthandwerk und besondere Geschenkideen, Bastelangebote für Kinder und saisonale Leckereien. Eintrittspreise: regulär 3,50 €, ermäßigt 2,00 €, Kinder bis 12 Jahren frei;;52.458;13.288;0;0;0;0;0;1;U Dahlem-Dorf (Berlin);placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
/sen/web/service/maerkte-feste/weihnachtsmaerkte/index.php/detail/76;Adventsmarkt auf der Domäne Dahlem;;Königin-Luise-Str. 49;Steglitz-Zehlendorf;14195 Berlin;14.12.24;15.12.24;11:00 – 20:00 Uhr;0;0;0;0;0;;;;;https://www.domaene-dahlem.de;Direkt am U-Bahnhof Dahlem Dorf. Im besonderen Ambiente des historischen Gutshofes erwarten Sie erlesenes Kunsthandwerk und besondere Geschenkideen, Bastelangebote für Kinder und saisonale Leckereien. Eintrittspreise: regulär 3,50 €, ermäßigt 2,00 €, Kinder bis 12 Jahren frei;;52.458;13.288;0;0;0;0;0;1;U Dahlem-Dorf (Berlin);placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
/sen/web/service/maerkte-feste/weihnachtsmaerkte/index.php/detail/79;Adventsmarkt auf der Domäne Dahlem;;Königin-Luise-Str. 49;Steglitz-Zehlendorf;14195 Berlin;21.12.24;22.12.24;11:00 – 20:00 Uhr;0;0;0;0;0;;;;;https://www.domaene-dahlem.de;Direkt am U-Bahnhof Dahlem Dorf. Im besonderen Ambiente des historischen Gutshofes erwarten Sie erlesenes Kunsthandwerk und besondere Geschenkideen, Bastelangebote für Kinder und saisonale Leckereien. Eintrittspreise: regulär 3,50 €, ermäßigt 2,00 €, Kinder bis 12 Jahren frei;;52.458;13.288;0;0;0;0;0;1;U Dahlem-Dorf (Berlin);placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
/sen/web/service/maerkte-feste/weihnachtsmaerkte/index.php/detail/70;Adventsmarkt auf der Domäne Dahlem;;Königin-Luise-Str. 49;Steglitz-Zehlendorf;14195 Berlin;30.11.24;01.12.24;11:00 – 20:00 Uhr;0;0;0;0;0;;;;;https://www.domaene-dahlem.de;Direkt am U-Bahnhof Dahlem Dorf. Im besonderen Ambiente des historischen Gutshofes erwarten Sie erlesenes Kunsthandwerk und besondere Geschenkideen, Bastelangebote für Kinder und saisonale Leckereien. Eintrittspreise: regulär 3,50 €, ermäßigt 2,00 €, Kinder bis 12 Jahren frei;;52.458;13.288;0;0;0;0;0;1;U Dahlem-Dorf (Berlin);placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
/sen/web/service/maerkte-feste/weihnachtsmaerkte/index.php/detail/187;Adventsmarkt auf der Domäne Dahlem;;Königin-Luise-Straße 49;Steglitz-Zehlendorf;14195 Berlin;30.11.2024 / | 07.12.2024 / | 14.12.2024 / | 21.12.2024;01.12.2024 / | 08.12.2024 / | 15.12.2024 / | 22.12.2024;11:00 Uhr bis 20:00 Uhr;0;0;0;0;0;0;0;;;https://www.domaene-dahlem.de;Eintritt 3,50 Euro für Erwachsene, ermäßigt 2,00 Euro, Kinder bis 12 Jahre Eintritt frei;;52.458;13.288;0;1;0;0;0;1;U Dahlem-Dorf (Berlin);placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
/sen/web/service/maerkte-feste/weihnachtsmaerkte/index.php/detail/127;Kunsthandwerklicher Weihnachtsmarkt Frohnau;;Wiltinger Straße 1-16 und Zeltinger Platz;Reinickendorf;13465 Berlin;07.12.24;08.12.24;11:00 - 18:00 Uhr;0;0;0;0;0;11:00 - 18:00;11:00 - 18:00;;;https://kunsthand-berlin.de/;Nur handgefertigte Objekte aus kleinen Ateliers und Werkstätten, keine Importware!;;52.634;13.29;0;0;0;0;0;1;S Frohnau (Berlin);placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
/sen/web/service/maerkte-feste/weihnachtsmaerkte/index.php/detail/88;Neuzeller Märchenweihnachtsmarkt;;Frankfurter Straße, Brauhausplatz, Stiftsplatz (Neuzelle);Brandenburg;;07.12.24;08.12.24;Samstag 12.00 - 20.00 Uhr | Sonntag 11.00 - 18.00 Uhr;0;0;0;0;0;12:00 - 20:00;12:00 - 20:00;;;https://www.tourismus.neuzelle.de;Das Amt Neuzelle mit seinen 3 Gemeinden Lawitz, Neißemünde und Neuzelle lädt Sie herzlich ein, den Neuzeller Märchenweihnachtsmarkt im und am Kloster Neuzelle zu besuchen. Am 2. Adventswochenende ist es wieder soweit, der Neuzeller Märchenweihnachtsmarkt öffnet seine Pforten. Der Platz am und im Kloster verwandelt sich in eine große Märchenbühne. Lassen Sie sich verzaubern von der wunderschönen Adventsstimmung und genießen Sie die unverwechselbare vorweihnachtliche Atmosphäre am Kloster Neuzelle.  |  Seit einigen Jahren zählt der Neuzeller Märchenweihnachtsmarkt zu einem der Schönsten der Region. Gäste aus nah und fern lassen sich in den Bann des Adventszaubers ziehen. In Neuzelle können Sie an beiden Tagen in die Welt der Märchen eintauchen. Im Märchenwald können bekannte und weniger bekannte Märchen bestaunt werden – ein Spaß für Kinder und Erwachsene. Manchmal flitzen auch lebende und rätselhafte Märchenfiguren über den Platz und geben dem Neuzeller Märchenweihnachtsmarkt ein ganz besonderes Flair.  |  Kulinarisch können Sie sich an beiden Tagen verwöhnen lassen. Für den großen und kleinen Hunger gibt es ein breites Angebot köstlicher Spezialitäten – von süßen Leckereien bis zu deftig Herzhaftem, für jeden Geschmack ist etwas dabei. Umgeben von einem stimmungsvollen Ambiente können Sie schlemmen und genießen.  |  Wer noch ein passendes Weihnachtsgeschenk sucht, ist auf dem Neuzeller Märchenweihnachtsmarkt genau richtig. Zahlreiche Handwerker, Hobbykünstler, Vereine und Händler bieten an beiden Tagen ein breitgefächertes Warenangebot zum Verkauf an. |  Für die kleinen Gäste ist es sicherlich ein tolles Erlebnis mit der Ponykutsche zu fahren, mit dem Karussell durch die Lüfte zu schwingen oder am Lagerfeuer Stockkuchen zu backen. Ein ganz besonderer Höhepunkt wird es sein, wenn in den Nachmittagsstunden der Neuzeller Spielmannszug musikalisch einzieht und den Weihnachtsmann mitbringt.  |  Besonders romantisch ist es in den Abendstunden, wenn der Neuzeller Klosterteich und das Kloster stimmungsvoll im Lichtermeer erstrahlen und weihnachtliche Musik erklingt.  |  Erleben Sie zwei märchenhafte Tage in der Adventszeit und genießen Sie mit der Familie, Freunden oder Bekannten schöne Stunden auf dem Neuzeller Märchenweihnachtsmarkt.;;52.087;14.648;0;0;0;0;0;0;;placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
/sen/web/service/maerkte-feste/weihnachtsmaerkte/index.php/detail/148;Weihnachtsmarkt in der Linde;;Homburger Str. 48 / Johannisbeger Str. 15A;Charlottenburg-Wilmersdorf;14197 Berlin;07.12.24;07.12.24;12:00 Uhr - 18.00 Uhr;0;0;0;0;0;12:00 - 18:00;0;;;/;Wir laden ganz herzlich zu unserem jährlichen Weihnachtsmarkt in der Lindenkirchengemeinde ein. |  Wir bieten an: zahlreiche Kunsthandwerkstände, Bücher & Trödel, Kinder-Karussell, Kaffee & Kuchen, Bratwurst, Punsch, Zuckerwatte u.v.m. |  Zudem gibt es ein musikalisches Angebot in der Kirche und unsere Kita veranstaltet ein Tag der offenen Tür.;;52.475;13.31;0;0;0;0;0;1;U Rüdesheimer Platz (Berlin);placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
/sen/web/service/maerkte-feste/weihnachtsmaerkte/index.php/detail/166;St George's Very Green Christmas Fair;;Preussenallee 17-19;Charlottenburg-Wilmersdorf;14052 Berlin;07.12.24;07.12.24;14:00 uhr bis 18:00 Uhr;0;0;0;0;0;14:00 - 18:00;0;;;/;;;52.513;13.257;0;0;0;0;0;1;U Neu-Westend (Berlin);placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
/sen/web/service/maerkte-feste/weihnachtsmaerkte/index.php/detail/169;Kunsthandwerklicher Weihnachtsmarkt vor dem Bröhan-Museum;;Schloßstr. 1 A;Charlottenburg-Wilmersdorf;14059 Berlin;07.12.24;08.12.24;14:00 Uhr bis 20:00 Uhr;0;0;0;0;0;14:00 - 20:00;14:00 - 20:00;;;/;Kunsthandwerk überwiegend aus dem Kiez am Klausenerplatz;;52.521;13.295;0;0;0;0;0;0;;placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
/sen/web/service/maerkte-feste/weihnachtsmaerkte/index.php/detail/199;26. Alt-Kaulsdorfer Weihnachtsmarkt;;Dorfstraße 37;Marzahn-Hellersdorf;12621 Berlin;07.12.24;07.12.24;13:00 Uhr bis 20:00 Uhr;0;0;0;0;0;13:00 - 20:00;0;;;https://www.kaulsdorfer-weihnachtsmarkt.de;;;52.508;13.58;0;0;0;0;0;0;;placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
